TourId iBest gBest time(ms)
429 1330.0972612577 1063.2895620197 66
430 1265.2063440569 1063.2895620197 63
431 1323.8248254254 1063.2895620197 64
432 1291.0769778212 1063.2895620197 64
433 1306.5770564643 1063.2895620197 65
434 1310.9419162464 1063.2895620197 66
435 1341.1179539410 1063.2895620197 65
436 1367.7458810902 1063.2895620197 64
437 1303.8683553632 1063.2895620197 67
438 1354.2354370202 1063.2895620197 65
439 1262.5971975701 1063.2895620197 66
440 1336.5982764592 1063.2895620197 65
441 1316.4623926478 1063.2895620197 64
442 1284.2365302457 1063.2895620197 65
443 1280.3358360678 1063.2895620197 65
444 1298.4146749232 1063.2895620197 65
445 1260.4913689867 1063.2895620197 64
446 1330.2414713987 1063.2895620197 65
447 1302.6347991620 1063.2895620197 64
448 1283.6188074574 1063.2895620197 64
449 1267.1119041648 1063.2895620197 64
450 1311.1775897669 1063.2895620197 65
451 1350.0339614344 1063.2895620197 64
452 1321.1533850254 1063.2895620197 65
453 1306.4639552036 1063.2895620197 64
454 1383.7266420070 1063.2895620197 65
455 1363.8413391978 1063.2895620197 64
456 1265.6501647423 1063.2895620197 64
457 1325.8024643354 1063.2895620197 64
458 1332.8765540757 1063.2895620197 63
459 1268.2422537653 1063.2895620197 64
460 1380.5082747192 1063.2895620197 63
461 1357.5927929765 1063.2895620197 65
462 1379.7851696587 1063.2895620197 64
463 1329.0303194532 1063.2895620197 64
464 1373.2211807137 1063.2895620197 64
465 1350.0812748697 1063.2895620197 65
466 1319.7178669722 1063.2895620197 63
467 1291.2337690946 1063.2895620197 64
468 1332.5129696831 1063.2895620197 64
469 1277.0050176703 1063.2895620197 65
470 1459.0100810089 1063.2895620197 64
471 1277.2316236639 1063.2895620197 63
472 1326.3627956832 1063.2895620197 64
473 1295.4209141559 1063.2895620197 67
474 1358.1341920066 1063.2895620197 65
475 1318.8072868720 1063.2895620197 65
476 1267.6660261403 1063.2895620197 65
477 1336.2492103252 1063.2895620197 65
478 1265.2503375260 1063.2895620197 65
479 1247.4143346167 1063.2895620197 65
480 1233.8791053747 1063.2895620197 66
481 1236.7798656535 1063.2895620197 65
482 1313.9326389339 1063.2895620197 66
483 1372.0790325448 1063.2895620197 63
484 1340.0035469909 1063.2895620197 65
485 1295.2719038550 1063.2895620197 65
486 1258.4742477105 1063.2895620197 64
487 1345.0706041803 1063.2895620197 65
488 1255.3785913407 1063.2895620197 63
489 1346.0389957390 1063.2895620197 64
490 1223.9751351900 1063.2895620197 65
491 1350.7524337437 1063.2895620197 65
492 1303.5046134765 1063.2895620197 64
493 1357.5544691923 1063.2895620197 63
494 1313.8046532624 1063.2895620197 63
495 1309.7525351729 1063.2895620197 65
496 1280.4024826278 1063.2895620197 66
497 1357.3843321332 1063.2895620197 65
498 1349.2953582483 1063.2895620197 65
499 1067.6342100542 1063.2895620197 426
500 1290.2515720454 1063.2895620197 63
501 1323.3561841089 1063.2895620197 63
502 1305.6977599496 1063.2895620197 64
503 1288.6519702039 1063.2895620197 63
504 1359.8833071747 1063.2895620197 64
505 1364.7031396101 1063.2895620197 63
506 1304.9487371306 1063.2895620197 64
507 1304.4585057628 1063.2895620197 63
508 1334.5352941924 1063.2895620197 64
509 1302.1898967279 1063.2895620197 64
510 1240.6784394973 1063.2895620197 63
511 1350.7359693658 1063.2895620197 63
512 1334.2734125073 1063.2895620197 65
513 1315.8230620433 1063.2895620197 64
514 1278.5834876585 1063.2895620197 64
515 1396.4801816822 1063.2895620197 64
516 1333.8014642788 1063.2895620197 64
517 1262.3878737512 1063.2895620197 62
518 1250.4106040383 1063.2895620197 64
519 1274.9567193554 1063.2895620197 64
520 1344.3073130209 1063.2895620197 63
521 1332.8336606917 1063.2895620197 63
522 1299.0181771359 1063.2895620197 63
523 1309.9400596963 1063.2895620197 62
524 1147.9441220994 1063.2895620197 63
525 1248.1547592306 1063.2895620197 63
526 1429.1765118962 1063.2895620197 64
527 1237.2479944309 1063.2895620197 64
528 1338.0581663806 1063.2895620197 64
529 1310.3953809550 1063.2895620197 63
530 1297.3506338100 1063.2895620197 64
531 1269.4427248385 1063.2895620197 64
532 1311.6563243167 1063.2895620197 63
533 1250.4135599659 1063.2895620197 64
534 1292.3448116634 1063.2895620197 64
535 1291.2830812644 1063.2895620197 62
536 1291.2142552692 1063.2895620197 64
537 1363.1810721619 1063.2895620197 63
538 1323.2046468291 1063.2895620197 64
539 1245.7151612176 1063.2895620197 63
540 1310.1874719688 1063.2895620197 64
541 1267.4099934730 1063.2895620197 62
542 1279.0427989105 1063.2895620197 67
543 1347.7895140206 1063.2895620197 66
544 1307.4496589130 1063.2895620197 66
545 1292.9258454527 1063.2895620197 65
546 1337.7950396369 1063.2895620197 64
547 1278.2335448503 1063.2895620197 64
548 1322.9037502054 1063.2895620197 63
549 1262.2470792853 1063.2895620197 64
550 1302.9689495950 1063.2895620197 64
551 1265.9653879260 1063.2895620197 64
552 1327.2291592492 1063.2895620197 62
553 1262.9117151429 1063.2895620197 64
554 1287.5853238046 1063.2895620197 64
555 1363.8656787543 1063.2895620197 64
556 1282.8833964065 1063.2895620197 63
557 1276.7165323394 1063.2895620197 65
558 1303.7520302799 1063.2895620197 63
559 1353.8062288492 1063.2895620197 64
560 1340.4839465094 1063.2895620197 63
561 1235.4367809095 1063.2895620197 65
562 1218.4635539077 1063.2895620197 64
563 1309.6542060442 1063.2895620197 63
564 1233.7477141370 1063.2895620197 63
565 1282.1010717337 1063.2895620197 65
566 1313.1509651429 1063.2895620197 64
567 1283.1837212427 1063.2895620197 64
568 1285.6990773778 1063.2895620197 63
569 1309.3835398306 1063.2895620197 64
570 1199.6810096389 1063.2895620197 63
571 1245.1501499598 1063.2895620197 65
572 1260.9877436157 1063.2895620197 64
573 1269.5090107898 1063.2895620197 64
574 1264.9907801503 1063.2895620197 66
575 1268.2452918749 1063.2895620197 65
576 1327.6712720478 1063.2895620197 65
577 1253.6430559789 1063.2895620197 65
578 1189.6436185709 1063.2895620197 67
579 1243.2465848125 1063.2895620197 66
580 1369.6920751136 1063.2895620197 64
581 1259.6498273194 1063.2895620197 65
582 1420.7443028317 1063.2895620197 65
583 1304.1596562777 1063.2895620197 63
584 1280.0716038982 1063.2895620197 66
585 1290.4567261099 1063.2895620197 63
586 1316.4145900977 1063.2895620197 64
587 1285.3501939207 1063.2895620197 62
588 1313.1264697604 1063.2895620197 63
589 1282.7370651033 1063.2895620197 64
590 1267.0574115253 1063.2895620197 64
591 1378.3725828755 1063.2895620197 63
592 1250.3488065570 1063.2895620197 64
593 1260.0934515737 1063.2895620197 64
594 1270.3224010024 1063.2895620197 63
595 1300.4055081790 1063.2895620197 64
596 1354.8001564697 1063.2895620197 62
597 1279.5589624697 1063.2895620197 63
598 1251.0341434464 1063.2895620197 63
599 1076.7078023473 1063.2895620197 367
600 1242.2157225903 1063.2895620197 64
601 1267.6346153335 1063.2895620197 64
602 1317.4795508030 1063.2895620197 63
603 1208.1426705564 1063.2895620197 64
604 1244.2518509457 1063.2895620197 63
605 1283.4553249416 1063.2895620197 64
606 1305.7254782356 1063.2895620197 64
607 1299.8839039159 1063.2895620197 64
608 1309.6868230903 1063.2895620197 64
609 1307.0236196151 1063.2895620197 62
610 1263.4257954391 1063.2895620197 63
611 1294.3408360461 1063.2895620197 63
612 1238.7756343774 1063.2895620197 63
613 1216.0800037542 1063.2895620197 64
614 1285.1270762451 1063.2895620197 62
615 1231.9275909862 1063.2895620197 64
616 1232.7649811675 1063.2895620197 63
617 1234.6620131869 1063.2895620197 63
618 1234.0548699839 1063.2895620197 63
619 1270.9200614129 1063.2895620197 65
620 1312.2353473640 1063.2895620197 64
621 1253.5363269484 1063.2895620197 63
622 1308.9560890320 1063.2895620197 64
623 1206.3239227761 1063.2895620197 63
624 1321.3858536975 1063.2895620197 63
625 1179.1925870782 1063.2895620197 63
626 1274.2109875969 1063.2895620197 63
627 1278.7887769547 1063.2895620197 64
628 1265.9657545162 1063.2895620197 63
629 1328.4136118235 1063.2895620197 63
630 1315.3185269214 1063.2895620197 62
631 1284.8944160111 1063.2895620197 63
632 1299.6613058167 1063.2895620197 65
633 1294.0534136862 1063.2895620197 63
634 1302.3375978459 1063.2895620197 64
635 1224.6769145767 1063.2895620197 63
636 1242.5350902348 1063.2895620197 63
637 1257.3320282620 1063.2895620197 63
638 1273.5162615001 1063.2895620197 64
639 1287.5668687034 1063.2895620197 64
640 1227.5101758614 1063.2895620197 63
641 1294.4195553350 1063.2895620197 62
642 1252.9456607866 1063.2895620197 63
643 1234.6180441955 1063.2895620197 63
644 1281.1362084645 1063.2895620197 64
645 1282.5114415384 1063.2895620197 63
646 1204.0376827608 1063.2895620197 63
647 1285.6200427672 1063.2895620197 62
648 1283.9007784460 1063.2895620197 64
649 1270.8342957513 1063.2895620197 63
650 1246.0041599304 1063.2895620197 64
651 1248.4017428438 1063.2895620197 64
652 1240.6335066270 1063.2895620197 63
653 1319.6724112304 1063.2895620197 63
654 1285.8315155637 1063.2895620197 64
655 1218.2418157840 1063.2895620197 63
656 1256.9477446991 1063.2895620197 63
657 1240.9136074344 1063.2895620197 63
658 1259.2252311259 1063.2895620197 63
659 1256.8865976467 1063.2895620197 62
660 1238.3764834164 1063.2895620197 63
661 1285.6074978829 1063.2895620197 64
662 1270.7495747051 1063.2895620197 63
663 1274.4731642642 1063.2895620197 64
664 1267.6440604835 1063.2895620197 64
665 1306.5736003323 1063.2895620197 62
666 1304.3054918509 1063.2895620197 64
667 1273.5404190608 1063.2895620197 64
668 1245.4198453556 1063.2895620197 64
669 1233.5786821857 1063.2895620197 63
670 1268.8183398703 1063.2895620197 63
671 1291.4907429659 1063.2895620197 62
672 1331.4729148504 1063.2895620197 63
673 1336.2907766113 1063.2895620197 63
674 1234.5313278171 1063.2895620197 64
675 1308.8044730881 1063.2895620197 63
676 1279.9712406393 1063.2895620197 63
677 1287.3346271355 1063.2895620197 62
678 1289.7669633482 1063.2895620197 63
679 1261.2450268793 1063.2895620197 64
680 1293.5559678450 1063.2895620197 63
681 1320.9470649924 1063.2895620197 63
682 1311.9799930911 1063.2895620197 64
683 1205.7750558113 1063.2895620197 63
684 1249.4190456451 1063.2895620197 63
685 1206.4613318920 1063.2895620197 63
686 1224.1025438753 1063.2895620197 62
687 1284.4397974281 1063.2895620197 63
688 1234.0170653260 1063.2895620197 63
689 1264.5245523182 1063.2895620197 62
690 1254.3991423477 1063.2895620197 63
691 1224.9320502919 1063.2895620197 63
692 1261.4715494675 1063.2895620197 63
693 1263.1675155265 1063.2895620197 63
694 1255.0464508587 1063.2895620197 63
695 1282.1005854633 1063.2895620197 63
