TourId iBest gBest time(ms)
564 1261.3198346718 1229.1946678467 63
565 1235.7847726807 1229.1946678467 64
566 1275.6057727766 1229.1946678467 63
567 1285.8888371022 1229.1946678467 62
568 1290.4527992923 1229.1946678467 63
569 1362.4949877493 1229.1946678467 63
570 1219.2600148349 1219.2600148349 63
571 1260.9603931023 1219.2600148349 64
572 1203.7818088532 1203.7818088532 63
573 1210.9288684707 1203.7818088532 62
574 1258.5760600235 1203.7818088532 63
575 1260.7708102084 1203.7818088532 63
576 1276.6257651640 1203.7818088532 63
577 1248.2926418501 1203.7818088532 63
578 1293.2610441471 1203.7818088532 63
579 1307.6262610506 1203.7818088532 62
580 1305.5212778790 1203.7818088532 63
581 1289.0788269013 1203.7818088532 64
582 1280.3435895807 1203.7818088532 64
583 1255.7875793570 1203.7818088532 63
584 1322.1808605045 1203.7818088532 63
585 1291.5822368458 1203.7818088532 62
586 1320.9100018597 1203.7818088532 64
587 1236.0280081443 1203.7818088532 63
588 1273.7754381928 1203.7818088532 63
589 1328.9965060391 1203.7818088532 64
590 1304.7578613822 1203.7818088532 70
591 1283.2944059357 1203.7818088532 74
592 1271.8423819322 1203.7818088532 66
593 1296.3978509908 1203.7818088532 65
594 1296.7342308908 1203.7818088532 65
595 1282.9373875109 1203.7818088532 64
596 1306.2561835278 1203.7818088532 65
597 1255.1154598304 1203.7818088532 64
598 1316.6393501303 1203.7818088532 64
599 1300.3459030148 1203.7818088532 64
600 1255.2901396437 1203.7818088532 64
601 1305.6938451047 1203.7818088532 64
602 1293.7046224076 1203.7818088532 64
603 1316.1638936578 1203.7818088532 65
604 1291.8306897961 1203.7818088532 65
605 1293.7953841464 1203.7818088532 64
606 1263.2557634927 1203.7818088532 67
607 1310.3705965578 1203.7818088532 66
608 1244.3243431876 1203.7818088532 64
609 1274.1070026998 1203.7818088532 63
610 1314.3500985857 1203.7818088532 64
611 1307.7601985495 1203.7818088532 64
612 1224.5687298113 1203.7818088532 64
613 1319.0455050389 1203.7818088532 64
614 1304.2382744656 1203.7818088532 63
615 1284.2178524639 1203.7818088532 63
616 1306.0238128484 1203.7818088532 64
617 1275.1187624095 1203.7818088532 63
618 1221.6089095542 1203.7818088532 64
619 1335.2943972785 1203.7818088532 64
620 1274.3387120735 1203.7818088532 63
621 1258.5160908735 1203.7818088532 64
622 1283.1503300770 1203.7818088532 64
623 1315.3739788519 1203.7818088532 64
624 1306.6791306624 1203.7818088532 64
625 1287.2610506371 1203.7818088532 64
626 1241.4085500724 1203.7818088532 62
627 1347.4215185244 1203.7818088532 64
628 1269.7711357085 1203.7818088532 64
629 1238.5132688346 1203.7818088532 64
630 1275.9914089930 1203.7818088532 64
631 1282.2445827478 1203.7818088532 64
632 1283.8548108349 1203.7818088532 62
633 1299.7342231719 1203.7818088532 64
634 1202.9460793167 1202.9460793167 63
635 1276.8911538990 1202.9460793167 64
636 1227.9088922502 1202.9460793167 64
637 1289.9287565342 1202.9460793167 64
638 1277.7312444069 1202.9460793167 63
639 1271.3139131708 1202.9460793167 66
640 1280.5747770737 1202.9460793167 64
641 1343.5056427302 1202.9460793167 64
642 1327.2713060625 1202.9460793167 64
643 1252.9711267331 1202.9460793167 64
644 1327.6651374309 1202.9460793167 63
645 1231.6848206555 1202.9460793167 64
646 1342.2682813300 1202.9460793167 63
647 1289.7952264434 1202.9460793167 64
648 1238.8219443771 1202.9460793167 64
