TourId iBest gBest time(ms)
549 667.9955660923 586.5657174475 20
550 661.1328969390 586.5657174475 20
551 695.0585432135 586.5657174475 19
552 698.8801461079 586.5657174475 20
553 680.5568107295 586.5657174475 19
554 725.2272930581 586.5657174475 21
555 680.7227338533 586.5657174475 19
556 667.1880782077 586.5657174475 20
557 658.7834552363 586.5657174475 20
558 642.5931953339 586.5657174475 20
559 698.7225246417 586.5657174475 19
560 679.5549826690 586.5657174475 19
561 697.0962143987 586.5657174475 20
562 699.1330522063 586.5657174475 20
563 710.1510383411 586.5657174475 20
564 678.2694348519 586.5657174475 19
565 672.3831209321 586.5657174475 20
566 725.8877226583 586.5657174475 19
567 711.1398483967 586.5657174475 20
568 726.6772753419 586.5657174475 19
569 676.2009837793 586.5657174475 20
570 707.3542192719 586.5657174475 20
571 675.9116538922 586.5657174475 19
572 658.2000382440 586.5657174475 20
573 709.0998022003 586.5657174475 20
574 729.0534754679 586.5657174475 19
575 690.6421242244 586.5657174475 20
576 691.1181667782 586.5657174475 20
577 692.7925055224 586.5657174475 19
578 672.7384611918 586.5657174475 20
579 725.9545265452 586.5657174475 19
580 699.7810425708 586.5657174475 20
581 701.1423483531 586.5657174475 20
582 678.2031633115 586.5657174475 19
583 671.9007001234 586.5657174475 20
584 695.7752597944 586.5657174475 20
585 673.5550012148 586.5657174475 20
586 688.9435933028 586.5657174475 19
587 704.8836534985 586.5657174475 20
588 686.1794161547 586.5657174475 20
589 631.1547339989 586.5657174475 20
590 691.2482248132 586.5657174475 19
591 677.0890306060 586.5657174475 20
592 647.1311954975 586.5657174475 20
593 675.4566032666 586.5657174475 19
594 672.5694876089 586.5657174475 20
595 703.3581673307 586.5657174475 20
596 693.7674770572 586.5657174475 20
597 678.9133298148 586.5657174475 19
598 659.6918842389 586.5657174475 19
599 584.0161616840 584.0161616840 93
600 675.4251474052 584.0161616840 20
601 630.6885266189 584.0161616840 21
602 701.9415446645 584.0161616840 20
603 698.6662390056 584.0161616840 21
604 650.9380851601 584.0161616840 20
605 667.3914593815 584.0161616840 21
606 686.8086938580 584.0161616840 20
607 670.6977013536 584.0161616840 21
608 654.3133672646 584.0161616840 20
609 674.7940801346 584.0161616840 20
610 694.8341466827 584.0161616840 21
611 675.8997193217 584.0161616840 21
612 708.6200466639 584.0161616840 20
613 680.1967021985 584.0161616840 20
614 716.7312766397 584.0161616840 22
615 681.9021923434 584.0161616840 21
616 710.3504848800 584.0161616840 20
617 694.3329833984 584.0161616840 20
618 626.2168631682 584.0161616840 21
619 671.2383209245 584.0161616840 21
620 623.7332129542 584.0161616840 20
621 670.2111155796 584.0161616840 21
622 650.1187859765 584.0161616840 20
623 703.1142188843 584.0161616840 20
624 686.6198919554 584.0161616840 20
625 660.1914073565 584.0161616840 22
626 682.4274624753 584.0161616840 20
627 659.5403694632 584.0161616840 22
628 690.6831584062 584.0161616840 21
629 676.8251517470 584.0161616840 21
630 680.4467631250 584.0161616840 20
631 675.3054162288 584.0161616840 21
632 668.5582547508 584.0161616840 21
633 665.3940997608 584.0161616840 20
634 713.1499965443 584.0161616840 20
635 668.9914703031 584.0161616840 20
636 693.9885740231 584.0161616840 20
637 695.0568700641 584.0161616840 21
638 685.3557043459 584.0161616840 19
639 691.9187530605 584.0161616840 20
640 669.1277018057 584.0161616840 20
641 681.4205530252 584.0161616840 20
642 642.8671604965 584.0161616840 21
643 655.6711061302 584.0161616840 20
644 681.5160490318 584.0161616840 20
645 672.7781314459 584.0161616840 20
646 683.0776467919 584.0161616840 19
647 647.0264705636 584.0161616840 21
648 717.1886249201 584.0161616840 19
649 680.8917640762 584.0161616840 20
650 669.5133230624 584.0161616840 20
651 631.7707844078 584.0161616840 19
652 669.8031962058 584.0161616840 20
653 638.9242434567 584.0161616840 24
654 621.8184187144 584.0161616840 24
655 653.5427906098 584.0161616840 23
656 691.6216750795 584.0161616840 20
657 645.9843585253 584.0161616840 20
658 648.8178660653 584.0161616840 19
659 718.3607697230 584.0161616840 21
660 637.2786771421 584.0161616840 20
661 641.3909863955 584.0161616840 20
662 644.0081484193 584.0161616840 20
663 678.9068674189 584.0161616840 20
664 669.9745275309 584.0161616840 20
665 656.6186005943 584.0161616840 20
666 685.2504681463 584.0161616840 20
667 677.5554650900 584.0161616840 20
668 688.4356194384 584.0161616840 19
669 689.1224251189 584.0161616840 20
670 655.9810009448 584.0161616840 20
671 697.0261979414 584.0161616840 20
672 672.4307432720 584.0161616840 20
673 667.0334645757 584.0161616840 20
674 696.3384798247 584.0161616840 21
675 691.5770436196 584.0161616840 20
676 679.2952837350 584.0161616840 21
677 641.3707126945 584.0161616840 20
678 634.9968534548 584.0161616840 21
679 690.4493247664 584.0161616840 22
680 684.5101524502 584.0161616840 23
681 679.3778552934 584.0161616840 22
682 666.2525692015 584.0161616840 21
683 638.0205146781 584.0161616840 21
684 651.3499785848 584.0161616840 21
685 693.3120582336 584.0161616840 21
686 693.9047971211 584.0161616840 21
687 636.9272384198 584.0161616840 21
688 680.7431819637 584.0161616840 22
689 634.7715711937 584.0161616840 21
690 669.0605995756 584.0161616840 21
691 639.2848459246 584.0161616840 20
692 662.2594009750 584.0161616840 22
693 679.0394095422 584.0161616840 21
694 684.4814873198 584.0161616840 20
695 680.3328886390 584.0161616840 21
696 674.1801966684 584.0161616840 22
697 659.2498952042 584.0161616840 20
698 676.8868559414 584.0161616840 21
699 593.1856977699 584.0161616840 92
700 698.3959586685 584.0161616840 21
701 678.6857191724 584.0161616840 20
702 652.3654384827 584.0161616840 22
703 660.7876639496 584.0161616840 22
704 697.6048095461 584.0161616840 20
705 689.1325338953 584.0161616840 20
706 644.8289592867 584.0161616840 20
707 689.2689294263 584.0161616840 20
708 712.6526494147 584.0161616840 20
709 675.7826883305 584.0161616840 20
710 643.9487414351 584.0161616840 20
711 670.6012248502 584.0161616840 20
712 704.4624714877 584.0161616840 22
713 669.2737012818 584.0161616840 22
714 692.0766117387 584.0161616840 21
715 670.2255247561 584.0161616840 20
716 665.3998663999 584.0161616840 21
717 670.0200230017 584.0161616840 21
718 703.3485258674 584.0161616840 20
