TourId iBest gBest time(ms)
586 3350.3238374697 3134.5777225553 509
587 3235.6697974115 3134.5777225553 497
588 3374.5646918122 3134.5777225553 501
589 3309.9289701520 3134.5777225553 496
590 3195.8205479381 3134.5777225553 499
591 3256.5572965792 3134.5777225553 498
592 3320.8301458054 3134.5777225553 500
593 3374.1291324599 3134.5777225553 496
594 3294.7937575949 3134.5777225553 499
595 3279.5259563587 3134.5777225553 501
596 3282.4655124675 3134.5777225553 497
597 3365.9878955861 3134.5777225553 498
598 3301.8587417051 3134.5777225553 496
599 3347.8087058553 3134.5777225553 497
600 3285.8333748525 3134.5777225553 496
601 3300.9648236551 3134.5777225553 496
602 3254.6708589624 3134.5777225553 495
603 3294.3297256280 3134.5777225553 498
604 3283.7009078918 3134.5777225553 502
605 3236.0611190399 3134.5777225553 519
606 3332.0982474123 3134.5777225553 506
607 3418.2232916105 3134.5777225553 498
608 3253.0574219017 3134.5777225553 498
609 3299.4388910168 3134.5777225553 516
610 3234.1212116808 3134.5777225553 505
611 3378.1542080092 3134.5777225553 504
612 3110.1012593288 3110.1012593288 501
613 3197.2271897002 3110.1012593288 499
614 3115.9129951648 3110.1012593288 502
615 3457.7042188107 3110.1012593288 502
616 3299.5060946651 3110.1012593288 503
617 3329.8764380722 3110.1012593288 501
618 3355.1731031577 3110.1012593288 504
619 3263.8199663861 3110.1012593288 501
620 3300.3786563412 3110.1012593288 509
621 3298.6481226287 3110.1012593288 511
622 3268.9569104331 3110.1012593288 503
623 3396.4011750137 3110.1012593288 498
624 3310.0636195101 3110.1012593288 494
625 3293.8084917338 3110.1012593288 496
626 3304.5424748031 3110.1012593288 500
627 3339.4402188116 3110.1012593288 497
628 3215.3122509105 3110.1012593288 497
629 3240.8715179283 3110.1012593288 499
630 3167.5535725958 3110.1012593288 498
631 3366.8930101707 3110.1012593288 500
632 3234.2495620369 3110.1012593288 500
633 3297.7089437533 3110.1012593288 497
634 3260.2784094078 3110.1012593288 499
635 3263.8620200868 3110.1012593288 499
636 3301.0202922393 3110.1012593288 505
637 3210.9564491073 3110.1012593288 498
638 3422.7194420813 3110.1012593288 500
639 3236.2299648974 3110.1012593288 497
640 3154.3377589153 3110.1012593288 502
641 3119.1638877418 3110.1012593288 498
642 3232.8000191556 3110.1012593288 499
643 3325.8782000649 3110.1012593288 499
644 3256.4033828952 3110.1012593288 501
645 3303.7937564852 3110.1012593288 496
646 3253.6279895802 3110.1012593288 502
647 3213.9903117962 3110.1012593288 499
648 3134.5642116921 3110.1012593288 499
649 3325.1421736272 3110.1012593288 500
650 3350.5980017530 3110.1012593288 502
651 3173.9100498587 3110.1012593288 500
652 3311.8169246752 3110.1012593288 503
653 3301.8658167561 3110.1012593288 502
654 3262.3843546759 3110.1012593288 497
655 3210.2645943907 3110.1012593288 495
656 3187.7937081782 3110.1012593288 499
657 3334.3209509332 3110.1012593288 501
658 3109.3934702011 3109.3934702011 499
659 3230.3760381666 3109.3934702011 496
660 3205.8808077773 3109.3934702011 497
661 3162.8948818559 3109.3934702011 497
662 3250.7716896849 3109.3934702011 498
663 3193.3384694815 3109.3934702011 503
664 3236.5456078037 3109.3934702011 505
665 3243.1707356099 3109.3934702011 498
666 3264.4808231584 3109.3934702011 497
667 3075.6119179019 3075.6119179019 500
668 3279.5181136317 3075.6119179019 498
669 3184.7760164656 3075.6119179019 499
670 3297.2072280043 3075.6119179019 496
671 3299.8972793542 3075.6119179019 497
672 3248.9403981117 3075.6119179019 499
673 3223.4139744754 3075.6119179019 497
674 3279.4588701745 3075.6119179019 497
675 3338.8028648137 3075.6119179019 500
676 3254.3768668224 3075.6119179019 499
677 3115.9170080357 3075.6119179019 499
678 3174.1379459136 3075.6119179019 496
679 3326.3325120452 3075.6119179019 496
680 3279.6683633663 3075.6119179019 496
681 3415.1785979907 3075.6119179019 500
682 3122.2635619132 3075.6119179019 497
683 3306.9334362524 3075.6119179019 499
684 3138.9268633557 3075.6119179019 497
685 3242.0521944595 3075.6119179019 503
686 3236.3836354058 3075.6119179019 496
687 3272.8364708930 3075.6119179019 501
688 3269.6022250981 3075.6119179019 496
689 3200.2434439317 3075.6119179019 498
690 3363.3353755095 3075.6119179019 499
691 3306.3176800112 3075.6119179019 497
692 3271.3517338080 3075.6119179019 496
693 3251.3829533318 3075.6119179019 498
694 3256.8414303288 3075.6119179019 497
695 3256.5727902319 3075.6119179019 499
