TourId iBest gBest time(ms)
573 3209.1124036501 2673.2102217837 499
574 3199.1944892546 2673.2102217837 494
575 3353.3951452970 2673.2102217837 499
576 3294.9517989525 2673.2102217837 496
577 3194.1872927910 2673.2102217837 502
578 3238.6079549426 2673.2102217837 497
579 3271.3003560663 2673.2102217837 504
580 3281.3804034240 2673.2102217837 496
581 3249.2300541985 2673.2102217837 499
582 3166.1107980779 2673.2102217837 505
583 3343.5708423399 2673.2102217837 496
584 3315.2507655883 2673.2102217837 496
585 3174.3222750394 2673.2102217837 502
586 3416.2503602805 2673.2102217837 496
587 3303.4230213821 2673.2102217837 501
588 3221.5210354670 2673.2102217837 494
589 3272.8454072027 2673.2102217837 503
590 3222.5529341187 2673.2102217837 495
591 3232.6122176742 2673.2102217837 497
592 3280.2616386881 2673.2102217837 498
593 3261.3096236113 2673.2102217837 500
594 3209.1550353202 2673.2102217837 495
595 3341.6535482167 2673.2102217837 496
596 3276.4586660877 2673.2102217837 496
597 3442.2004556236 2673.2102217837 499
598 3331.3620327526 2673.2102217837 496
599 2682.7812979524 2673.2102217837 5056
600 3074.7649211162 2673.2102217837 503
601 3329.2028211290 2673.2102217837 499
602 3365.1105484222 2673.2102217837 501
603 3271.1265786514 2673.2102217837 501
604 3264.3788824006 2673.2102217837 501
605 3173.1704006754 2673.2102217837 507
606 3111.9847488537 2673.2102217837 501
607 3152.9085265971 2673.2102217837 499
608 3309.7268594925 2673.2102217837 499
609 3299.1631325729 2673.2102217837 494
610 3451.6852281127 2673.2102217837 499
611 3236.2272958254 2673.2102217837 502
612 3325.5897937746 2673.2102217837 502
613 3139.2511875083 2673.2102217837 499
614 3405.5114412251 2673.2102217837 505
615 3258.7765350647 2673.2102217837 507
616 3172.8905003089 2673.2102217837 506
617 3234.1917359941 2673.2102217837 498
618 3393.9747466683 2673.2102217837 500
619 3160.5418051850 2673.2102217837 505
620 3254.2164915349 2673.2102217837 501
621 3328.6411191482 2673.2102217837 500
622 3379.3342647113 2673.2102217837 497
623 3328.3804121482 2673.2102217837 496
624 3079.2753470081 2673.2102217837 500
625 3244.0237267219 2673.2102217837 495
626 3408.8273417983 2673.2102217837 498
627 3123.7743854052 2673.2102217837 498
628 3272.8642272080 2673.2102217837 497
629 3257.5952523220 2673.2102217837 495
630 3244.0192731854 2673.2102217837 502
631 3286.4110735780 2673.2102217837 495
632 3127.8096521480 2673.2102217837 502
633 3217.8215521874 2673.2102217837 498
634 3108.6839784161 2673.2102217837 498
635 3270.7389525245 2673.2102217837 496
636 3235.1077379725 2673.2102217837 501
637 3258.5599621991 2673.2102217837 497
638 3300.8193172224 2673.2102217837 500
639 3139.8536635716 2673.2102217837 501
640 3254.2117974622 2673.2102217837 499
641 3220.9394575450 2673.2102217837 497
642 3307.1507682776 2673.2102217837 500
643 3324.2896306487 2673.2102217837 499
644 3268.0604552766 2673.2102217837 498
645 3157.7125295956 2673.2102217837 497
646 3268.4681225405 2673.2102217837 498
647 3241.8394397005 2673.2102217837 496
648 3252.3780540778 2673.2102217837 498
649 3111.5684509967 2673.2102217837 498
650 3089.1732988213 2673.2102217837 502
651 3032.4358711411 2673.2102217837 497
652 3269.6590753544 2673.2102217837 496
653 3296.0863348784 2673.2102217837 495
654 3224.2991537531 2673.2102217837 499
655 3301.4904039911 2673.2102217837 496
656 3110.4020939155 2673.2102217837 498
657 3250.5932533533 2673.2102217837 494
658 3254.8535957935 2673.2102217837 499
659 3160.8345524912 2673.2102217837 497
660 3253.6724667229 2673.2102217837 503
661 3158.8018067704 2673.2102217837 498
662 3298.9240398925 2673.2102217837 501
663 3066.8704265925 2673.2102217837 496
664 3268.8803777250 2673.2102217837 500
665 3166.9350764963 2673.2102217837 499
666 3346.2154058227 2673.2102217837 512
667 3256.0716461789 2673.2102217837 503
668 3334.0942175223 2673.2102217837 503
669 3020.2018835816 2673.2102217837 508
670 3222.9092237782 2673.2102217837 503
671 3329.9752814515 2673.2102217837 504
672 3200.3913104522 2673.2102217837 504
673 3231.4029469939 2673.2102217837 502
674 3208.8085089574 2673.2102217837 506
675 3244.6131273601 2673.2102217837 505
676 3180.1810769564 2673.2102217837 501
677 3080.7708551461 2673.2102217837 506
678 3255.6489203488 2673.2102217837 506
